Game_Number,Player_White,Player_Black,Time_Control,Who_won,Date,Game
1,Ding Liren,"Firouzja,Alireza",Unknown,Draw,2019.09.17,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. f3 c5 5. d5 O-O 6. e4 b5 7. Nh3 bxc4 8. Bxc4 Nxd5 9. Bxd5 exd5 10. Qxd5 Nc6 11. O-O Ba6 12. Rf2 Re8 13. Bg5 Qb6 14. Be3 Ne5 15. Na4 Qa5 16. b3 c4 17. Nf4 Bb5 18. Nb2 cxb3 19. Qxb3 Rab8 20. Qd5 Qa3 21. Qb3 Qa5 22. Qd5 Qa3 23. Qb3 Qa5 1/2-1/2 1. Nf3 d5 2. d4 Nf6 3. c4 e6 4. g3 Be7 5. Bg2 O-O 6. O-O dxc4 7. Qc2 a6 8. a4 Nc6 9. Qxc4 Na5 10. Qc2 b6 11. Ne5 Bb7 12. Bxb7 Nxb7 13. Nc6 Qe8 14. Rd1 Bc5 15. Ne5 Bd6 16. Nc3 c5 17. Ne4 Nxe4 18. Qxe4 cxd4 19. Nc4 Nc5 20. Nxd6 Nxe4 21. Nxe8 Rfxe8 22. Rxd4 Nf6 23. Be3 Rec8 24. Rd6 Rc2 25. Rc1 Rxb2 26. Rxb6 Rxb6 27. Bxb6 h6 28. a5 Nd5 29. Rc6 Ne7 30. Rd6 Rc8 31. e4 Rc1+ 32. Kg2 Nc6 33. Kf3 Kf8 34. Ke2 1/2-1/2
2,Ding Liren,"Firouzja,Alireza",Unknown,W,2019.09.18,1. Nf3 d5 2. d4 Nf6 3. c4 e6 4. g3 Be7 5. Bg2 O-O 6. O-O dxc4 7. Qc2 a6 8. a4 Nc6 9. Qxc4 Na5 10. Qc2 b6 11. Ne5 Bb7 12. Bxb7 Nxb7 13. Nc6 Qe8 14. Rd1 Bc5 15. Ne5 Bd6 16. Nc3 c5 17. Ne4 Nxe4 18. Qxe4 cxd4 19. Nc4 Nc5 20. Nxd6 Nxe4 21. Nxe8 Rfxe8 22. Rxd4 Nf6 23. Be3 Rec8 24. Rd6 Rc2 25. Rc1 Rxb2 26. Rxb6 Rxb6 27. Bxb6 h6 28. a5 Nd5 29. Rc6 Ne7 30. Rd6 Rc8 31. e4 Rc1+ 32. Kg2 Nc6 33. Kf3 Kf8 34. Ke2 1/2-1/2 1. Nf3 d5 2. d4 Nf6 3. c4 e6 4. Nc3 Be7 5. Bf4 O-O 6. e3 Nbd7 7. Be2 dxc4 8. O-O c5 9. dxc5 Nxc5 10. Bxc4 Qxd1 11. Rfxd1 b6 12. Bd6 Bxd6 13. Rxd6 Bb7 14. Rad1 Bxf3 15. gxf3 Rfc8 16. Be2 g5 17. R6d4 Kf8 18. f4 gxf4 19. Rxf4 Ke7 20. Bf3 Rg8+ 21. Kf1 Rad8 22. Rfd4 Rxd4 23. Rxd4 Ncd7 24. h3 Rc8 25. Ke2 Rc5 26. Rb4 Ne5 27. Rb5 Nxf3 28. Kxf3 Nd7 29. Ke2 a5 30. f4 f5 31. Kd3 Rc6 32. e4 Nc5+ 33. Ke3 fxe4 34. Nxe4 Nxe4 35. Kxe4 Kf6 36. Kf3 Rd6 37. Kg4 Rc6 38. h4 Rd6 39. b3 Kg6 40. a4 Kf6 41. Kf3 Rc6 42. Ke4 Rd6 43. Rh5 Kg6 44. Rg5+ Kf6 45. Rb5 Rc6 46. f5 exf5+ 47. Rxf5+ Kg6 48. h5+ Kh6 49. Kd4 Kg7 50. Rg5+ Kh6 51. Rd5 Kg7 52. Rd7+ Kh6 53. Rb7 Rf6 54. Kc4 Rf4+ 55. Kb5 Kxh5 56. Rxh7+ Kg5 57. Rb7 Rb4+ 58. Ka6 Rxb3 59. Rxb6 Rd3 60. Kxa5 Kf5 61. Ka6 Ke5 62. a5 Rd7 63. Rc6 Kd5 64. Kb6 Rd8 65. a6 Rb8+ 66. Kc7 Ra8 67. Kb7 1-0
3,"Firouzja,Alireza",Ding Liren,Unknown,B,2019.09.18,1. Nf3 d5 2. d4 Nf6 3. c4 e6 4. Nc3 Be7 5. Bf4 O-O 6. e3 Nbd7 7. Be2 dxc4 8. O-O c5 9. dxc5 Nxc5 10. Bxc4 Qxd1 11. Rfxd1 b6 12. Bd6 Bxd6 13. Rxd6 Bb7 14. Rad1 Bxf3 15. gxf3 Rfc8 16. Be2 g5 17. R6d4 Kf8 18. f4 gxf4 19. Rxf4 Ke7 20. Bf3 Rg8+ 21. Kf1 Rad8 22. Rfd4 Rxd4 23. Rxd4 Ncd7 24. h3 Rc8 25. Ke2 Rc5 26. Rb4 Ne5 27. Rb5 Nxf3 28. Kxf3 Nd7 29. Ke2 a5 30. f4 f5 31. Kd3 Rc6 32. e4 Nc5+ 33. Ke3 fxe4 34. Nxe4 Nxe4 35. Kxe4 Kf6 36. Kf3 Rd6 37. Kg4 Rc6 38. h4 Rd6 39. b3 Kg6 40. a4 Kf6 41. Kf3 Rc6 42. Ke4 Rd6 43. Rh5 Kg6 44. Rg5+ Kf6 45. Rb5 Rc6 46. f5 exf5+ 47. Rxf5+ Kg6 48. h5+ Kh6 49. Kd4 Kg7 50. Rg5+ Kh6 51. Rd5 Kg7 52. Rd7+ Kh6 53. Rb7 Rf6 54. Kc4 Rf4+ 55. Kb5 Kxh5 56. Rxh7+ Kg5 57. Rb7 Rb4+ 58. Ka6 Rxb3 59. Rxb6 Rd3 60. Kxa5 Kf5 61. Ka6 Ke5 62. a5 Rd7 63. Rc6 Kd5 64. Kb6 Rd8 65. a6 Rb8+ 66. Kc7 Ra8 67. Kb7 1-0 1. Nf3 d5 2. e3 Nf6 3. c4 e6 4. Nc3 b6 5. Qa4+ c6 6. Be2 Bd6 7. d3 O-O 8. e4 dxe4 9. dxe4 Qc7 10. c5 bxc5 11. O-O Nbd7 12. g3 Ne5 13. Nd2 Be7 14. f4 Ned7 15. g4 Rd8 16. g5 Ne8 17. h4 a5 18. e5 g6 19. Nde4 Ng7 20. Nf6+ Bxf6 21. gxf6 Nf5 22. h5 c4 23. hxg6 hxg6 24. Qc2 Qb6+ 25. Rf2 Nc5 26. Bxc4 Ba6 27. Bxa6 Rxa6 28. Kg2 Nd3 29. Rf1 Ra7 30. Ne4 Rad7 31. Qe2 Rd4 32. Bd2 Qxb2 33. Rab1 Rxe4 34. Qxd3 Qxd2+ 0-1
4,"Ding, Liren","Firouzja, Alireza",Rapid,Draw,Mon May 24 2021,1. Nf3 d5 2. e3 Nf6 3. c4 e6 4. Nc3 b6 5. Qa4+ c6 6. Be2 Bd6 7. d3 O-O 8. e4 dxe4 9. dxe4 Qc7 10. c5 bxc5 11. O-O Nbd7 12. g3 Ne5 13. Nd2 Be7 14. f4 Ned7 15. g4 Rd8 16. g5 Ne8 17. h4 a5 18. e5 g6 19. Nde4 Ng7 20. Nf6+ Bxf6 21. gxf6 Nf5 22. h5 c4 23. hxg6 hxg6 24. Qc2 Qb6+ 25. Rf2 Nc5 26. Bxc4 Ba6 27. Bxa6 Rxa6 28. Kg2 Nd3 29. Rf1 Ra7 30. Ne4 Rad7 31. Qe2 Rd4 32. Bd2 Qxb2 33. Rab1 Rxe4 34. Qxd3 Qxd2+ 0-1 1. d4 {[%clk 0:15:20]}  f5 {[%clk 0:15:20]} 2. g3 {[%clk 0:15:26]}  Nf6 {[%clk 0:15:26]} 3. Bg2 {[%clk 0:15:35]}  e6 {[%clk 0:15:34]} 4. Nf3 {[%clk 0:15:37]}  d5 {[%clk 0:15:36]} 5. c4 {[%clk 0:15:36]}  c6 {[%clk 0:15:43]} 6. Bf4 {[%clk 0:15:32]}  Be7 {[%clk 0:15:05]} 7. O-O {[%clk 0:15:11]}  O-O {[%clk 0:14:57]} 8. Nbd2 {[%clk 0:14:55]}  Ne4 {[%clk 0:13:49]} 9. Rc1 {[%clk 0:11:35]}  Nd7 {[%clk 0:13:44]} 10. Nxe4 {[%clk 0:10:41]}  fxe4 {[%clk 0:13:28]} 11. Ne5 {[%clk 0:10:50]}  Bg5 {[%clk 0:13:17]} 12. Bxg5 {[%clk 0:10:10]}  Qxg5 {[%clk 0:13:24]} 13. f4 {[%clk 0:08:37]}  Qe7 {[%clk 0:09:02]} 14. Qb3 {[%clk 0:05:32]}  Nxe5 {[%clk 0:07:23]} 15. fxe5 {[%clk 0:07:51]}  Rxf1+ {[%clk 0:07:16]} 16. Bxf1 {[%clk 0:06:44]}  a5 {[%clk 0:05:06]} 17. e3 {[%clk 0:05:16]}  Qb4 {[%clk 0:04:12]} 18. Qc2 {[%clk 0:05:14]}  Qe7 {[%clk 0:04:07]} 19. Be2 {[%clk 0:05:01]}  Bd7 {[%clk 0:04:13]} 20. c5 {[%clk 0:05:06]}  Qg5 {[%clk 0:04:02]} 21. Qd2 {[%clk 0:05:54]}  Be8 {[%clk 0:03:43]} 22. Rf1 {[%clk 0:05:38]}  Bh5 {[%clk 0:03:35]} 23. Bxh5 {[%clk 0:04:26]}  Qxh5 {[%clk 0:01:10]} 24. Qf2 {[%clk 0:04:35]}  a4 {[%clk 0:03:15]} 25. Kg2 {[%clk 0:04:03]}  h6 {[%clk 0:03:16]} 26. h3 {[%clk 0:04:12]}  Rb8 {[%clk 0:03:20]} 27. g4 {[%clk 0:04:10]}  Qg6 {[%clk 0:03:24]} 28. Kg3 {[%clk 0:03:42]}  Qe8 {[%clk 0:02:24]} 29. Qc2 {[%clk 0:03:16]}  Ra8 {[%clk 0:02:24]} 30. Qd2 {[%clk 0:03:11]}  Qe7 {[%clk 0:02:28]} 31. h4 {[%clk 0:02:33]}  Rf8 {[%clk 0:01:50]} 32. Rxf8+ {[%clk 0:02:01]}  Qxf8 {[%clk 0:01:51]} 33. Qf2 {[%clk 0:02:10]}  Qd8 {[%clk 0:01:56]} 34. h5 {[%clk 0:01:56]}  Qe7 {[%clk 0:01:48]} 35. Qc2 {[%clk 0:01:54]}  Qf8 {[%clk 0:01:49]} 36. Qf2 {[%clk 0:02:03]}  Qe7 {[%clk 0:01:57]} 37. Qc2 {[%clk 0:02:11]}  Qf8 {[%clk 0:02:06]} 38. Qf2 {[%clk 0:01:05]}  Qe7 {[%clk 0:02:15]} 1/2-1/2
5,"Ding, Liren","Firouzja, Alireza",Rapid,Draw,Mon May 24 2021,1. d4 {[%clk 0:15:20]}  f5 {[%clk 0:15:20]} 2. g3 {[%clk 0:15:26]}  Nf6 {[%clk 0:15:26]} 3. Bg2 {[%clk 0:15:35]}  e6 {[%clk 0:15:34]} 4. Nf3 {[%clk 0:15:37]}  d5 {[%clk 0:15:36]} 5. c4 {[%clk 0:15:36]}  c6 {[%clk 0:15:43]} 6. Bf4 {[%clk 0:15:32]}  Be7 {[%clk 0:15:05]} 7. O-O {[%clk 0:15:11]}  O-O {[%clk 0:14:57]} 8. Nbd2 {[%clk 0:14:55]}  Ne4 {[%clk 0:13:49]} 9. Rc1 {[%clk 0:11:35]}  Nd7 {[%clk 0:13:44]} 10. Nxe4 {[%clk 0:10:41]}  fxe4 {[%clk 0:13:28]} 11. Ne5 {[%clk 0:10:50]}  Bg5 {[%clk 0:13:17]} 12. Bxg5 {[%clk 0:10:10]}  Qxg5 {[%clk 0:13:24]} 13. f4 {[%clk 0:08:37]}  Qe7 {[%clk 0:09:02]} 14. Qb3 {[%clk 0:05:32]}  Nxe5 {[%clk 0:07:23]} 15. fxe5 {[%clk 0:07:51]}  Rxf1+ {[%clk 0:07:16]} 16. Bxf1 {[%clk 0:06:44]}  a5 {[%clk 0:05:06]} 17. e3 {[%clk 0:05:16]}  Qb4 {[%clk 0:04:12]} 18. Qc2 {[%clk 0:05:14]}  Qe7 {[%clk 0:04:07]} 19. Be2 {[%clk 0:05:01]}  Bd7 {[%clk 0:04:13]} 20. c5 {[%clk 0:05:06]}  Qg5 {[%clk 0:04:02]} 21. Qd2 {[%clk 0:05:54]}  Be8 {[%clk 0:03:43]} 22. Rf1 {[%clk 0:05:38]}  Bh5 {[%clk 0:03:35]} 23. Bxh5 {[%clk 0:04:26]}  Qxh5 {[%clk 0:01:10]} 24. Qf2 {[%clk 0:04:35]}  a4 {[%clk 0:03:15]} 25. Kg2 {[%clk 0:04:03]}  h6 {[%clk 0:03:16]} 26. h3 {[%clk 0:04:12]}  Rb8 {[%clk 0:03:20]} 27. g4 {[%clk 0:04:10]}  Qg6 {[%clk 0:03:24]} 28. Kg3 {[%clk 0:03:42]}  Qe8 {[%clk 0:02:24]} 29. Qc2 {[%clk 0:03:16]}  Ra8 {[%clk 0:02:24]} 30. Qd2 {[%clk 0:03:11]}  Qe7 {[%clk 0:02:28]} 31. h4 {[%clk 0:02:33]}  Rf8 {[%clk 0:01:50]} 32. Rxf8+ {[%clk 0:02:01]}  Qxf8 {[%clk 0:01:51]} 33. Qf2 {[%clk 0:02:10]}  Qd8 {[%clk 0:01:56]} 34. h5 {[%clk 0:01:56]}  Qe7 {[%clk 0:01:48]} 35. Qc2 {[%clk 0:01:54]}  Qf8 {[%clk 0:01:49]} 36. Qf2 {[%clk 0:02:03]}  Qe7 {[%clk 0:01:57]} 37. Qc2 {[%clk 0:02:11]}  Qf8 {[%clk 0:02:06]} 38. Qf2 {[%clk 0:01:05]}  Qe7 {[%clk 0:02:15]} 1/2-1/2
6,"Firouzja, Alireza","Ding, Liren",Rapid,B,2021.06.27,1. d4 {[%clk 0:15:20]}  Nf6 {[%clk 0:15:20]} 2. Nf3 {[%clk 0:15:28]}  d5 {[%clk 0:15:28]} 3. Bf4 {[%clk 0:15:37]}  c5 {[%clk 0:15:36]} 4. e3 {[%clk 0:15:46]}  e6 {[%clk 0:15:25]} 5. Nbd2 {[%clk 0:15:43]}  Qb6 {[%clk 0:15:10]} 6. Rb1 {[%clk 0:15:34]}  Bd6 {[%clk 0:15:14]} 7. dxc5 {[%clk 0:15:34]}  Qxc5 {[%clk 0:14:55]} 8. b4 {[%clk 0:15:41]}  Qc7 {[%clk 0:15:03]} 9. Bxd6 {[%clk 0:15:49]}  Qxd6 {[%clk 0:00:00]} 10. c4 {[%clk 0:15:58]}  O-O {[%clk 0:00:06]} 11. Be2 {[%clk 0:15:44]}  b6 {[%clk 0:15:04]} 12. cxd5 {[%clk 0:13:42]}  Nxd5 {[%clk 0:14:40]} 13. Nc4 {[%clk 0:13:42]}  Qe7 {[%clk 0:14:42]} 14. Qb3 {[%clk 0:13:46]}  Bb7 {[%clk 0:13:12]} 15. O-O {[%clk 0:13:52]}  Nd7 {[%clk 0:13:21]} 16. Nd4 {[%clk 0:13:21]}  a6 {[%clk 0:07:11]} 17. Rfd1 {[%clk 0:12:09]}  Rac8 {[%clk 0:07:11]} 18. a4 {[%clk 0:11:37]}  Rc7 {[%clk 0:10:11]} 19. Bf1 {[%clk 0:11:11]}  Rfc8 {[%clk 0:10:06]} 20. e4 {[%clk 0:10:55]}  Nf4 {[%clk 0:09:52]} 21. f3 {[%clk 0:10:19]}  h5 {[%clk 0:06:10]} 22. Rb2 {[%clk 0:09:48]}  h4 {[%clk 0:06:07]} 23. Rbd2 {[%clk 0:09:35]}  Ng6 {[%clk 0:02:49]} 24. Nc2 {[%clk 0:09:20]}  h3 {[%clk 0:02:01]} 25. g3 {[%clk 0:03:39]}  Nde5 {[%clk 0:00:00]} 26. N2a3 {[%clk 0:03:07]}  Qf6 {[%clk 0:02:49]} 27. Rf2 {[%clk 0:03:08]}  b5 {[%clk 0:00:38]} 28. axb5 {[%clk 0:03:09]}  axb5 {[%clk 0:00:52]} 29. Nxe5 {[%clk 0:02:26]}  Nxe5 {[%clk 0:00:09]} 30. Nxb5 {[%clk 0:02:14]}  Rc1 {[%clk 0:00:18]} 31. Rxc1 {[%clk 0:02:06]}  Rxc1 {[%clk 0:00:00]} 32. Nd6 {[%clk 0:01:34]}  Qe7 {[%clk 0:00:07]} 33. Rd2 {[%clk 0:00:53]}  Ba6 {[%clk 0:00:10]} 34. b5 {[%clk 0:00:51]}  Qa7+ {[%clk 0:00:12]} 35. Rf2 {[%clk 0:01:00]}  Qb6 {[%clk 0:00:21]} 36. Qa3 {[%clk 0:00:30]}  Rc2 {[%clk 0:00:26]} 0-1
7,"Firouzja, Alireza","Ding, Liren",Rapid,B,2021.06.27,1. d4 {[%clk 0:15:20]}  Nf6 {[%clk 0:15:20]} 2. Nf3 {[%clk 0:15:28]}  d5 {[%clk 0:15:28]} 3. Bf4 {[%clk 0:15:37]}  c5 {[%clk 0:15:36]} 4. e3 {[%clk 0:15:46]}  e6 {[%clk 0:15:25]} 5. Nbd2 {[%clk 0:15:43]}  Qb6 {[%clk 0:15:10]} 6. Rb1 {[%clk 0:15:34]}  Bd6 {[%clk 0:15:14]} 7. dxc5 {[%clk 0:15:34]}  Qxc5 {[%clk 0:14:55]} 8. b4 {[%clk 0:15:41]}  Qc7 {[%clk 0:15:03]} 9. Bxd6 {[%clk 0:15:49]}  Qxd6 {[%clk 0:00:00]} 10. c4 {[%clk 0:15:58]}  O-O {[%clk 0:00:06]} 11. Be2 {[%clk 0:15:44]}  b6 {[%clk 0:15:04]} 12. cxd5 {[%clk 0:13:42]}  Nxd5 {[%clk 0:14:40]} 13. Nc4 {[%clk 0:13:42]}  Qe7 {[%clk 0:14:42]} 14. Qb3 {[%clk 0:13:46]}  Bb7 {[%clk 0:13:12]} 15. O-O {[%clk 0:13:52]}  Nd7 {[%clk 0:13:21]} 16. Nd4 {[%clk 0:13:21]}  a6 {[%clk 0:07:11]} 17. Rfd1 {[%clk 0:12:09]}  Rac8 {[%clk 0:07:11]} 18. a4 {[%clk 0:11:37]}  Rc7 {[%clk 0:10:11]} 19. Bf1 {[%clk 0:11:11]}  Rfc8 {[%clk 0:10:06]} 20. e4 {[%clk 0:10:55]}  Nf4 {[%clk 0:09:52]} 21. f3 {[%clk 0:10:19]}  h5 {[%clk 0:06:10]} 22. Rb2 {[%clk 0:09:48]}  h4 {[%clk 0:06:07]} 23. Rbd2 {[%clk 0:09:35]}  Ng6 {[%clk 0:02:49]} 24. Nc2 {[%clk 0:09:20]}  h3 {[%clk 0:02:01]} 25. g3 {[%clk 0:03:39]}  Nde5 {[%clk 0:00:00]} 26. N2a3 {[%clk 0:03:07]}  Qf6 {[%clk 0:02:49]} 27. Rf2 {[%clk 0:03:08]}  b5 {[%clk 0:00:38]} 28. axb5 {[%clk 0:03:09]}  axb5 {[%clk 0:00:52]} 29. Nxe5 {[%clk 0:02:26]}  Nxe5 {[%clk 0:00:09]} 30. Nxb5 {[%clk 0:02:14]}  Rc1 {[%clk 0:00:18]} 31. Rxc1 {[%clk 0:02:06]}  Rxc1 {[%clk 0:00:00]} 32. Nd6 {[%clk 0:01:34]}  Qe7 {[%clk 0:00:07]} 33. Rd2 {[%clk 0:00:53]}  Ba6 {[%clk 0:00:10]} 34. b5 {[%clk 0:00:51]}  Qa7+ {[%clk 0:00:12]} 35. Rf2 {[%clk 0:01:00]}  Qb6 {[%clk 0:00:21]} 36. Qa3 {[%clk 0:00:30]}  Rc2 {[%clk 0:00:26]} 0-1
8,"Ding, Liren","Firouzja, Alireza",Classical,Draw,2022.06.25,1. c4 {[%clk 1:59:57]}  e5 {[%clk 1:59:55]} 2. g3 {[%clk 1:59:53]}  Nf6 {[%clk 1:59:47]} 3. Bg2 {[%clk 1:59:49]}  Bc5 {[%clk 1:59:38]} 4. d3 {[%clk 1:59:33]}  O-O {[%clk 1:58:57]} 5. Nc3 {[%clk 1:58:47]}  c6 {[%clk 1:58:34]} 6. Nf3 {[%clk 1:58:33]}  d6 {[%clk 1:58:23]} 7. O-O {[%clk 1:58:26]}  a5 {[%clk 1:57:52]} 8. d4 {[%clk 1:51:01]}  exd4 {[%clk 1:57:33]} 9. Nxd4 {[%clk 1:48:59]}  a4 {[%clk 1:57:27]} 10. Rb1 {[%clk 1:40:59]}  Qa5 {[%clk 1:42:32]} 11. Nc2 {[%clk 1:36:41]}  Bf5 {[%clk 1:34:51]} 12. Bd2 {[%clk 1:28:12]}  Nbd7 {[%clk 1:29:07]} 13. Rc1 {[%clk 1:15:18]}  Qa7 {[%clk 0:40:37]} 14. b3 {[%clk 1:14:01]}  axb3 {[%clk 0:40:10]} 15. axb3 {[%clk 1:13:58]}  Rfe8 {[%clk 0:38:08]} 16. Na4 {[%clk 1:09:55]}  Be4 {[%clk 0:35:38]} 17. Bc3 {[%clk 0:59:56]}  Bxg2 {[%clk 0:33:59]} 18. Kxg2 {[%clk 0:59:53]}  d5 {[%clk 0:32:05]} 19. Nxc5 {[%clk 0:53:26]}  Qxc5 {[%clk 0:32:00]} 20. Ne3 {[%clk 0:52:58]}  dxc4 {[%clk 0:31:25]} 21. bxc4 {[%clk 0:48:21]}  Qh5 {[%clk 0:28:17]} 22. h3 {[%clk 0:47:36]}  Rad8 {[%clk 0:26:36]} 23. Qc2 {[%clk 0:43:26]}  Ne4 {[%clk 0:25:53]} 24. Rcd1 {[%clk 0:37:31]}  Nxc3 {[%clk 0:22:01]} 25. Qxc3 {[%clk 0:37:20]}  Nf6 {[%clk 0:18:06]} 26. Qb2 {[%clk 0:31:37]}  b5 {[%clk 0:16:40]} 27. g4 {[%clk 0:28:23]}  Qc5 {[%clk 0:16:11]} 28. cxb5 {[%clk 0:28:17]}  Qxb5 {[%clk 0:14:19]} 29. Qxb5 {[%clk 0:26:41]}  cxb5 {[%clk 0:14:15]} 30. Rxd8 {[%clk 0:21:46]}  Rxd8 {[%clk 0:14:13]} 31. Rb1 {[%clk 0:21:40]}  Rb8 {[%clk 0:13:10]} 32. Rb4 {[%clk 0:21:30]}  Ne8 {[%clk 0:11:38]} 33. Nd5 {[%clk 0:20:53]}  f6 {[%clk 0:11:01]} 34. e4 {[%clk 0:16:59]}  Kf7 {[%clk 0:10:17]} 35. f4 {[%clk 0:15:54]}  Ke6 {[%clk 0:09:49]} 36. Kf3 {[%clk 0:15:51]}  Kd6 {[%clk 0:08:05]} 37. Rb1 {[%clk 0:11:45]}  Nc7 {[%clk 0:06:08]} 38. Nb4 {[%clk 0:11:29]}  Ra8 {[%clk 0:04:21]} 39. e5+ {[%clk 0:07:29]}  fxe5 {[%clk 0:03:35]} 40. Rd1+ {[%clk 1:07:25]}  Ke7 {[%clk 1:00:05]} 41. Nc6+ {[%clk 1:05:01]}  Ke6 {[%clk 0:39:56]} 42. fxe5 {[%clk 1:02:04]}  Ra3+ {[%clk 0:33:41]} 43. Ke4 {[%clk 0:59:57]}  Ra4+ {[%clk 0:33:35]} 44. Nd4+ {[%clk 0:59:20]}  Ke7 {[%clk 0:28:00]} 45. Kd3 {[%clk 0:58:45]}  Ne6 {[%clk 0:20:22]} 46. Nf5+ {[%clk 0:56:20]}  Kf8 {[%clk 0:18:57]} 47. Rc1 {[%clk 0:55:47]}  Nf4+ {[%clk 0:14:53]} 48. Kd2 {[%clk 0:53:32]}  Rc4 {[%clk 0:13:36]} 49. Rf1 {[%clk 0:49:58]}  g5 {[%clk 0:12:13]} 50. h4 {[%clk 0:47:50]}  Ne6 {[%clk 0:09:41]} 51. hxg5 {[%clk 0:37:24]}  Rxg4 {[%clk 0:09:21]} 52. Nd6+ {[%clk 0:37:21]}  Rf4 {[%clk 0:09:01]} 53. Rxf4+ {[%clk 0:36:52]}  Nxf4 {[%clk 0:08:56]} 54. Nxb5 {[%clk 0:36:51]} 1/2-1/2
9,"Ding, Liren","Firouzja, Alireza",Classical,Draw,2022.06.25,1. c4 {[%clk 1:59:57]}  e5 {[%clk 1:59:55]} 2. g3 {[%clk 1:59:53]}  Nf6 {[%clk 1:59:47]} 3. Bg2 {[%clk 1:59:49]}  Bc5 {[%clk 1:59:38]} 4. d3 {[%clk 1:59:33]}  O-O {[%clk 1:58:57]} 5. Nc3 {[%clk 1:58:47]}  c6 {[%clk 1:58:34]} 6. Nf3 {[%clk 1:58:33]}  d6 {[%clk 1:58:23]} 7. O-O {[%clk 1:58:26]}  a5 {[%clk 1:57:52]} 8. d4 {[%clk 1:51:01]}  exd4 {[%clk 1:57:33]} 9. Nxd4 {[%clk 1:48:59]}  a4 {[%clk 1:57:27]} 10. Rb1 {[%clk 1:40:59]}  Qa5 {[%clk 1:42:32]} 11. Nc2 {[%clk 1:36:41]}  Bf5 {[%clk 1:34:51]} 12. Bd2 {[%clk 1:28:12]}  Nbd7 {[%clk 1:29:07]} 13. Rc1 {[%clk 1:15:18]}  Qa7 {[%clk 0:40:37]} 14. b3 {[%clk 1:14:01]}  axb3 {[%clk 0:40:10]} 15. axb3 {[%clk 1:13:58]}  Rfe8 {[%clk 0:38:08]} 16. Na4 {[%clk 1:09:55]}  Be4 {[%clk 0:35:38]} 17. Bc3 {[%clk 0:59:56]}  Bxg2 {[%clk 0:33:59]} 18. Kxg2 {[%clk 0:59:53]}  d5 {[%clk 0:32:05]} 19. Nxc5 {[%clk 0:53:26]}  Qxc5 {[%clk 0:32:00]} 20. Ne3 {[%clk 0:52:58]}  dxc4 {[%clk 0:31:25]} 21. bxc4 {[%clk 0:48:21]}  Qh5 {[%clk 0:28:17]} 22. h3 {[%clk 0:47:36]}  Rad8 {[%clk 0:26:36]} 23. Qc2 {[%clk 0:43:26]}  Ne4 {[%clk 0:25:53]} 24. Rcd1 {[%clk 0:37:31]}  Nxc3 {[%clk 0:22:01]} 25. Qxc3 {[%clk 0:37:20]}  Nf6 {[%clk 0:18:06]} 26. Qb2 {[%clk 0:31:37]}  b5 {[%clk 0:16:40]} 27. g4 {[%clk 0:28:23]}  Qc5 {[%clk 0:16:11]} 28. cxb5 {[%clk 0:28:17]}  Qxb5 {[%clk 0:14:19]} 29. Qxb5 {[%clk 0:26:41]}  cxb5 {[%clk 0:14:15]} 30. Rxd8 {[%clk 0:21:46]}  Rxd8 {[%clk 0:14:13]} 31. Rb1 {[%clk 0:21:40]}  Rb8 {[%clk 0:13:10]} 32. Rb4 {[%clk 0:21:30]}  Ne8 {[%clk 0:11:38]} 33. Nd5 {[%clk 0:20:53]}  f6 {[%clk 0:11:01]} 34. e4 {[%clk 0:16:59]}  Kf7 {[%clk 0:10:17]} 35. f4 {[%clk 0:15:54]}  Ke6 {[%clk 0:09:49]} 36. Kf3 {[%clk 0:15:51]}  Kd6 {[%clk 0:08:05]} 37. Rb1 {[%clk 0:11:45]}  Nc7 {[%clk 0:06:08]} 38. Nb4 {[%clk 0:11:29]}  Ra8 {[%clk 0:04:21]} 39. e5+ {[%clk 0:07:29]}  fxe5 {[%clk 0:03:35]} 40. Rd1+ {[%clk 1:07:25]}  Ke7 {[%clk 1:00:05]} 41. Nc6+ {[%clk 1:05:01]}  Ke6 {[%clk 0:39:56]} 42. fxe5 {[%clk 1:02:04]}  Ra3+ {[%clk 0:33:41]} 43. Ke4 {[%clk 0:59:57]}  Ra4+ {[%clk 0:33:35]} 44. Nd4+ {[%clk 0:59:20]}  Ke7 {[%clk 0:28:00]} 45. Kd3 {[%clk 0:58:45]}  Ne6 {[%clk 0:20:22]} 46. Nf5+ {[%clk 0:56:20]}  Kf8 {[%clk 0:18:57]} 47. Rc1 {[%clk 0:55:47]}  Nf4+ {[%clk 0:14:53]} 48. Kd2 {[%clk 0:53:32]}  Rc4 {[%clk 0:13:36]} 49. Rf1 {[%clk 0:49:58]}  g5 {[%clk 0:12:13]} 50. h4 {[%clk 0:47:50]}  Ne6 {[%clk 0:09:41]} 51. hxg5 {[%clk 0:37:24]}  Rxg4 {[%clk 0:09:21]} 52. Nd6+ {[%clk 0:37:21]}  Rf4 {[%clk 0:09:01]} 53. Rxf4+ {[%clk 0:36:52]}  Nxf4 {[%clk 0:08:56]} 54. Nxb5 {[%clk 0:36:51]} 1/2-1/2
